#timestamp,session,step,active_part,passive_part,action,msg_content,msg_type
11:08:38:267,9,2,alice,-,AnBx_Params,alice;charlie;bob;X26;X24,anbxj.AnBx_Params
11:08:38:268,9,2,alice,charlie,sent,alice;charlie;bob;X26;X24,string
11:08:38:314,9,2,charlie,alice,received,alice;charlie;bob;X26;X24,string
11:08:38:314,9,2,charlie,-,eq_check,alice,java.lang.String.toString
11:08:38:314,9,2,charlie,-,eq_check,charlie,java.lang.String.toString
11:08:38:314,9,3,charlie,-,AnBx_Params,alice;charlie,anbxj.AnBx_Params
11:08:38:325,9,3,charlie,-,AnBx_Params,@5454d35e;X24;alice;charlie,anbxj.AnBx_Params
11:08:38:328,9,3,charlie,alice,sent,@5454d35e;X24;alice;charlie,java.security.SignedObject
11:08:38:373,9,3,alice,charlie,received,@5454d35e;X24;alice;charlie,java.security.SignedObject
11:08:38:374,9,3,alice,-,inv_check,X26,anbxj.Crypto_ByteArray.toString
11:08:38:374,9,3,alice,-,eq_check,X24,anbxj.Crypto_ByteArray.toString
11:08:38:379,9,3,alice,-,AnBx_Params,alice;charlie,anbxj.AnBx_Params
11:08:38:379,9,3,alice,-,eq_check,alice,java.lang.String.toString
11:08:38:380,9,3,alice,-,eq_check,charlie,java.lang.String.toString
11:08:38:380,9,3,alice,-,eq_check,alice;charlie,anbxj.AnBx_Params.toString
11:08:38:380,9,4,alice,-,AnBx_Params,@38aa816f;X24,anbxj.AnBx_Params
11:08:38:382,9,4,alice,bob,sent,@38aa816f;X24,java.security.SignedObject
11:08:38:428,9,4,bob,alice,received,@38aa816f;X24,java.security.SignedObject
11:08:38:436,9,4,bob,-,eq_check,charlie,java.lang.String.toString
11:08:38:437,9,4,bob,-,eq_check,alice,java.lang.String.toString
11:08:38:437,9,4,bob,-,eq_check,X24,anbxj.Crypto_ByteArray.toString
11:08:38:437,9,5,bob,alice,sent,X25,string
11:08:38:480,9,5,alice,bob,received,X25,string
11:08:38:480,9,5,alice,-,inv_check,X25,anbxj.Crypto_ByteArray.toString
11:08:38:480,10,0,alice,-,generateNumber,X27,anbxj.Crypto_ByteArray
11:08:38:493,10,0,alice,-,AnBx_Params,alice;bob;X27,anbxj.AnBx_Params
11:08:38:493,10,0,alice,bob,sent,alice;bob;X27,string
11:08:38:538,10,0,bob,alice,received,alice;bob;X27,string
11:08:38:539,10,0,bob,-,eq_check,bob,java.lang.String.toString
11:08:38:539,10,0,bob,-,inv_check,X27,anbxj.Crypto_ByteArray.toString
11:08:38:539,10,1,bob,-,generateNumber,X28,anbxj.Crypto_ByteArray
11:08:38:551,10,1,bob,-,generateNumber,X29,anbxj.Crypto_ByteArray
11:08:38:562,10,1,bob,-,AnBx_Params,alice;charlie;bob;X29;X27,anbxj.AnBx_Params
11:08:38:566,10,1,bob,alice,sent,alice;charlie;bob;X29;X27,string
11:08:38:608,10,1,alice,bob,received,alice;charlie;bob;X29;X27,string
11:08:38:609,10,1,alice,-,eq_check,alice,java.lang.String.toString
11:08:38:609,10,1,alice,-,eq_check,bob,java.lang.String.toString
11:08:38:609,10,1,alice,-,eq_check,charlie,java.lang.String.toString
11:08:38:609,10,1,alice,-,eq_check,X27,anbxj.Crypto_ByteArray.toString
11:08:38:610,10,2,alice,-,AnBx_Params,alice;charlie;bob;X29;X27,anbxj.AnBx_Params
11:08:38:611,10,2,alice,charlie,sent,alice;charlie;bob;X29;X27,string
11:08:38:659,10,2,charlie,alice,received,alice;charlie;bob;X29;X27,string
11:08:38:659,10,2,charlie,-,eq_check,alice,java.lang.String.toString
11:08:38:660,10,2,charlie,-,eq_check,charlie,java.lang.String.toString
11:08:38:660,10,3,charlie,-,AnBx_Params,alice;charlie,anbxj.AnBx_Params
11:08:38:678,10,3,charlie,-,AnBx_Params,@345f69f3;X27;alice;charlie,anbxj.AnBx_Params
11:08:38:681,10,3,charlie,alice,sent,@345f69f3;X27;alice;charlie,java.security.SignedObject
11:08:38:725,10,3,alice,charlie,received,@345f69f3;X27;alice;charlie,java.security.SignedObject
11:08:38:725,10,3,alice,-,inv_check,X29,anbxj.Crypto_ByteArray.toString
11:08:38:725,10,3,alice,-,eq_check,X27,anbxj.Crypto_ByteArray.toString
11:08:38:730,10,3,alice,-,AnBx_Params,alice;charlie,anbxj.AnBx_Params
11:08:38:730,10,3,alice,-,eq_check,alice,java.lang.String.toString
11:08:38:730,10,3,alice,-,eq_check,charlie,java.lang.String.toString
11:08:38:730,10,3,alice,-,eq_check,alice;charlie,anbxj.AnBx_Params.toString
11:08:38:730,10,4,alice,-,AnBx_Params,@6ed3f258;X27,anbxj.AnBx_Params
11:08:38:732,10,4,alice,bob,sent,@6ed3f258;X27,java.security.SignedObject
11:08:38:776,10,4,bob,alice,received,@6ed3f258;X27,java.security.SignedObject
11:08:38:784,10,4,bob,-,eq_check,charlie,java.lang.String.toString
11:08:38:784,10,4,bob,-,eq_check,alice,java.lang.String.toString
11:08:38:784,10,4,bob,-,eq_check,X27,anbxj.Crypto_ByteArray.toString
11:08:38:784,10,5,bob,alice,sent,X28,string
11:08:38:828,10,5,alice,bob,received,X28,string
11:08:38:828,10,5,alice,-,inv_check,X28,anbxj.Crypto_ByteArray.toString
